17??3??4	1	97.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??4	1	96.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??4	1	95.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??4	1	95.2	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??4	1	94.6	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??4	1	93.9	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??4	1	93.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??5	1	92.7	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??5	1	91.6	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??5	1	91	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??5	1	90.4	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??5	1	89.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??5	1	89.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??5	1	88.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??5	1	88.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??5	1	87.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??3??5	1	86.8	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??4??0	1	86.3	-204.8	-204.8	-204.8	-204.8	26.8	-204.8	-204.8
17??4??0	1	85.8	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??0	1	85.3	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??0	1	84.8	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??0	1	84.3	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??0	1	83.4	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??0	1	82.9	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??0	1	82.3	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??0	1	81.7	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??1	1	81.2	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??1	1	80.7	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??1	1	80.1	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??1	1	79.6	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??1	1	78.7	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??1	1	78.2	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??1	1	77.7	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??1	1	77.2	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??1	1	76.8	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??2	1	76.3	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??2	1	75.8	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??2	1	75	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??2	1	74.5	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??2	1	74.1	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??2	1	73.8	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??2	1	73.7	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??2	1	73.8	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??2	1	73.9	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??2	1	74.4	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
17??4??3	1	74.7	-204.8	-204.8	-204.8	-204.8	26.9	-204.8	-204.8
